,балалайка,белый,берёза,берёзовый,блюдо,большой,будень,ведь,весь,весёлый,ветер,вновь,водосточный,время,всё,год,голубой,голый,гореть,грезить,грустный,губа,гудочка,даль,дерево,дом,дума,душа,если,жалеть,жаль,желтизна,жестяной,журавль,зайти,заломати,заломать,зов,золотой,играть,каждый,как,карта,кисть,конопляник,косой,костёр,краска,красный,кто,кудрява,кудрявый,лист,люли,месяц,милый,мир,мочь,над,напрасно,некого,ненужный,никто,ничего,новый,ноктюрн,обгореть,один,океан,они,оставить,отговорить,относить,печально,плеснуть,погулять,пойти,показать,поле,полный,пройти,пролетать,пропасть,прочесть,прошедшее,пруд,пруточка,равнина,разметать,растратить,ронять,роща,рыба,рябина,рябиновый,сад,сгрести,сделать,сиреневый,сказать,скула,слово,смазать,согреть,сразу,среди,срезать,стакан,стать,стоить,стоять,странник,студень,сыграть,так,тихо,трава,три,труба,уйти,флейта,цветь,четвёртый,чешуя,что,широкий,юность,язык
0,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.0,0.1977257890357609,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1503755590335213,0.0,0.0,0.0,0.0,0.0,0.0,0.1977257890357609,0.1977257890357609,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.1977257890357609,0.0,0.1977257890357609,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0,0.1977257890357609,0.1977257890357609,0.0,0.0,0.0,0.0,0.1977257890357609,0.0,0.1977257890357609,0.0,0.0,0.1977257890357609,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.08784836730280184,0.0,0.08784836730280184,0.0,0.08784836730280184,0.08784836730280184,0.17569673460560367,0.17569673460560367,0.08784836730280184,0.0,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.0,0.0,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.17569673460560367,0.2635451019084055,0.08784836730280184,0.0,0.17569673460560367,0.08784836730280184,0.0,0.0,0.0,0.17569673460560367,0.0,0.08784836730280184,0.08784836730280184,0.0,0.08784836730280184,0.08784836730280184,0.0,0.08784836730280184,0.0,0.08784836730280184,0.2635451019084055,0.0,0.0,0.08784836730280184,0.0,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.06681094766526242,0.08784836730280184,0.08784836730280184,0.0,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.0,0.0,0.08784836730280184,0.17569673460560367,0.0,0.0,0.08784836730280184,0.17569673460560367,0.08784836730280184,0.08784836730280184,0.0,0.0,0.0,0.0,0.0,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.0,0.08784836730280184,0.08784836730280184,0.0,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.17569673460560367,0.17569673460560367,0.0,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.0,0.08784836730280184,0.08784836730280184,0.0,0.08784836730280184,0.0,0.08784836730280184,0.0,0.08784836730280184,0.0,0.0,0.0,0.08784836730280184,0.0,0.08784836730280184,0.0,0.0,0.17569673460560367,0.08784836730280184,0.08784836730280184,0.0,0.0,0.08784836730280184,0.0,0.08784836730280184,0.0,0.0,0.08784836730280184,0.08784836730280184,0.08784836730280184,0.17569673460560367
2,0.2208630521496931,0.036810508691615514,0.14724203476646205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11043152607484655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14724203476646205,0.11043152607484655,0.0,0.0,0.14724203476646205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036810508691615514,0.036810508691615514,0.0,0.8834522085987724,0.0,0.0,0.0,0.0,0.0,0.0,0.07362101738323103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036810508691615514,0.0,0.0,0.0,0.0,0.0,0.036810508691615514,0.07362101738323103,0.0,0.07362101738323103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036810508691615514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036810508691615514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036810508691615514,0.0,0.07362101738323103,0.0,0.14724203476646205,0.0,0.0,0.0,0.0,0.0,0.0,0.14724203476646205,0.0,0.0,0.0,0.0,0.07362101738323103,0.0,0.0,0.0,0.0,0.0
